,dataset,n,type,volfrac,r,particle_size,cnr,brightness,snr,f_sigma,b_sigma,n_particles
836,x_train,836,medium,0.45,7,0.6946805100877645,7.659768009177425,120,5.638938736514604,10,15,114
837,x_train,837,medium,0.45,7,0.9626813349984076,7.708457770076961,123,5.170849144196265,10,15,104
838,x_train,838,medium,0.45,7,0.7266826276997105,5.743648483169316,92,1.304499662319735,10,15,111
839,x_train,839,large,0.45,9,0.3161836065337956,6.220704253648604,166,4.329797527110964,10,15,54
840,x_train,840,medium,0.45,7,0.1378379620678134,1.4613869644469202,184,3.946051052571713,10,15,112
841,x_train,841,medium,0.45,7,0.730651133169653,5.630163881381032,136,2.8444614798883,10,15,112
842,x_train,842,very small,0.45,5,0.8739506285654057,3.862100468471319,74,4.485580811451137,10,15,280
843,x_train,843,large,0.45,11,0.3200193487734507,9.758160074063827,48,7.681645368851172,10,15,35
844,x_train,844,large,0.45,11,0.5048770076497948,9.016883054862856,190,9.212011026099995,10,15,34
845,x_train,845,medium,0.45,7,0.4783512770696958,7.255654791931895,115,4.65879125075515,10,15,111
846,x_train,846,large,0.45,11,0.3063501427584666,1.2239282426608131,134,4.210544793725228,10,15,35
847,x_train,847,large,0.45,11,0.6549935675765018,5.339167676065362,132,1.056166097354037,10,15,32
848,x_train,848,medium,0.45,7,0.5201337524744517,5.5478946597799546,49,5.1199105617960265,10,15,111
849,x_train,849,large,0.45,13,0.2994333848715278,2.3529060018698305,52,4.079249722554453,10,15,21
850,x_train,850,very small,0.45,4,0.291106005585068,6.560522213912884,125,8.733343181059478,10,15,526
851,x_train,851,very small,0.45,5,0.3861671694078034,8.633579406002244,85,1.693645157193319,10,15,285
852,x_train,852,large,0.45,10,0.9000562276575859,5.867426995317434,96,9.131396942702183,10,15,45
853,x_train,853,medium,0.45,7,0.937904746511273,4.366305141155772,122,1.5316773714325214,10,15,111
854,x_train,854,very small,0.45,5,0.8490650092382056,2.189692022776885,180,9.643115447016356,10,15,278
855,x_train,855,large,0.45,10,0.9420808024341116,6.79653004222568,115,5.7597020220174215,10,15,40
856,x_train,856,medium,0.45,7,0.2210290116934607,3.876546568108864,160,5.511609259079934,10,15,117
857,x_train,857,medium,0.45,7,0.1257115094614525,6.312484896118151,184,2.5349709973158268,10,15,105
858,x_train,858,medium,0.45,7,0.1974908331793387,6.93268003241121,110,7.780577893710615,10,15,108
859,x_train,859,very small,0.45,4,0.4499632603083386,1.7415616504915754,176,4.944861107800801,10,15,523
860,x_train,860,very small,0.45,5,0.3647717923940999,4.5389513752097965,59,1.6794012680645058,10,15,285
861,x_train,861,medium,0.45,7,0.4818074426317719,1.7635771606169357,37,8.147799037028058,10,15,115
862,x_train,862,very small,0.45,4,0.8478494608726406,1.1353142907800415,167,2.528175872789996,10,15,513
863,x_train,863,medium,0.45,7,0.4297165024289581,2.3609425034209326,62,4.847153702458444,10,15,119
864,x_train,864,very small,0.45,5,0.4764323045626838,6.068815819302845,119,6.564309634103761,10,15,283
865,x_train,865,large,0.45,13,0.3077565607251912,6.979440235916573,43,7.607587152541854,10,15,21
866,x_train,866,very small,0.45,5,0.6557468941354934,4.669154243980514,129,5.760758449986402,10,15,283
867,x_train,867,very small,0.45,5,0.5607810839372607,4.8681109404418885,39,1.020853112054168,10,15,281
868,x_train,868,large,0.45,8,0.2052432495475422,2.226439504002387,43,3.1696663336356043,10,15,73
869,x_train,869,large,0.45,11,0.7365623738162014,3.921078364926676,36,8.472820354119364,10,15,36
870,x_train,870,medium,0.45,7,0.1220596731343425,4.763352871255368,32,1.1607197250580463,10,15,117
871,x_train,871,very small,0.45,5,0.9921400565273004,3.635496996160698,71,4.834737013715925,10,15,273
872,x_train,872,very small,0.45,5,0.1993788702240559,4.534431543343787,112,7.515450028162738,10,15,281
873,x_train,873,large,0.45,12,0.8576634102381879,8.614378528236355,140,1.7861731338683202,10,15,26
874,x_train,874,large,0.45,12,0.909739059213996,9.769564100437508,182,9.178805683323562,10,15,29
875,x_train,875,medium,0.45,7,0.3825459574509464,3.790657707709788,48,5.87924515644383,10,15,107
876,x_train,876,medium,0.45,7,0.42595640160325,2.248222441424664,104,6.7967243223844,10,15,115
877,x_train,877,medium,0.45,7,0.4636065875987862,4.618927410280629,74,9.349142584335691,10,15,109
878,x_train,878,medium,0.45,7,0.7706939253213613,4.404986898580824,46,7.903514541388977,10,15,110
879,x_train,879,very small,0.45,4,0.4685680741078444,5.701077986630749,87,2.730377422669633,10,15,519
880,x_train,880,very small,0.45,5,0.8611352057604825,8.716624491010801,99,8.18495533687926,10,15,283
881,x_train,881,very small,0.45,5,0.5853434124466442,5.40529345747156,175,3.29199385887586,10,15,285
882,x_train,882,very small,0.45,5,0.1337484616743731,4.578014673537492,41,5.836177001059801,10,15,280
883,x_train,883,large,0.45,8,0.327259109363866,4.923013844268925,121,7.137055581546874,10,15,75
884,x_train,884,very small,0.45,5,0.7248652089696189,7.7134210325692445,30,6.255009682530048,10,15,271
885,x_train,885,large,0.45,12,0.7175969186067489,3.0114977194146486,165,4.143732562279112,10,15,30
886,x_train,886,very small,0.45,5,0.7693745155577741,8.341591005416548,147,9.681823482723438,10,15,277
887,x_train,887,large,0.45,11,0.8214405649936776,7.470089805861696,163,9.006994789967763,10,15,31
888,x_train,888,large,0.45,13,0.6428817514445725,6.458334662115522,32,9.26409578097232,10,15,20
889,x_train,889,medium,0.45,7,0.7225245120113026,8.153150174820537,120,3.8637542018192,10,15,110
890,x_train,890,large,0.45,9,0.1967840757119685,1.3367593047436643,151,3.461529906631301,10,15,56
891,x_train,891,very small,0.45,4,0.4616668662351915,1.7133521885997671,80,1.928930410183277,10,15,521
892,x_train,892,large,0.45,13,0.4584342403537915,1.4979040538511652,156,8.435022941810907,10,15,21
893,x_train,893,very small,0.45,5,0.3240483096389254,4.442771657839046,162,6.881252345806847,10,15,282
894,x_train,894,medium,0.45,7,0.1187008185736889,5.475529354959597,127,1.821087213226656,10,15,105
895,x_train,895,very small,0.45,4,0.3943740239444825,1.6874024965926004,55,9.17948138919707,10,15,520
896,x_train,896,medium,0.45,7,0.78255504953385,7.164128198077008,114,6.29539039481991,10,15,107
897,x_train,897,large,0.45,11,0.3247645688315566,8.241049334185927,134,4.471322537694299,10,15,37
898,x_train,898,medium,0.45,7,0.5708358197928335,9.229362606110534,166,9.307417284623204,10,15,109
899,x_train,899,medium,0.45,7,0.4353341194291887,7.6431214196299555,195,3.840848171161415,10,15,108
900,x_train,900,medium,0.45,7,0.793957424102406,7.202229140823437,129,4.000498268147421,10,15,111
901,x_train,901,large,0.45,10,0.467710021684576,3.2394949407048923,170,3.726305761202306,10,15,43
902,x_train,902,medium,0.45,7,0.6930995311926077,4.442422028586379,66,4.27344869433451,10,15,109
903,x_train,903,very small,0.45,4,0.9389286990532169,9.98620006956248,138,1.445994853879793,10,15,520
904,x_train,904,large,0.45,9,0.2828288996946043,1.1615342196873115,65,9.38909528552778,10,15,48
905,x_train,905,large,0.45,12,0.651490845493057,3.244696462511668,107,4.257237441064433,10,15,29
906,x_train,906,large,0.45,10,0.6346973450341573,5.6989918467195,86,6.851538984443448,10,15,41
907,x_train,907,very small,0.45,5,0.7586216987912856,6.287173348047959,144,8.805269498237895,10,15,273
908,x_train,908,medium,0.45,7,0.4053141785447054,5.9730752311590045,198,4.692080260992409,10,15,112
909,x_train,909,very small,0.45,4,0.8171114568611066,2.6874522076949945,135,5.74603866855961,10,15,522
910,x_train,910,very small,0.45,4,0.4883677372445182,8.189704789128612,77,8.163464700935197,10,15,519
911,x_train,911,medium,0.45,7,0.6582445073214397,8.963586270304171,54,1.7818118452215326,10,15,116
912,x_train,912,large,0.45,8,0.3076706478941184,6.5384456705285166,165,2.8242172367873617,10,15,77
913,x_train,913,medium,0.45,7,0.6122133711077834,6.713125555644759,193,8.02305048757524,10,15,116
914,x_train,914,large,0.45,9,0.9852065631822134,5.015826942881607,141,7.943614425865602,10,15,56
915,x_train,915,large,0.45,10,0.4830780646422352,9.537693281848227,130,4.58360109267457,10,15,44
916,x_train,916,medium,0.45,7,0.23727268640917,4.750281430234552,51,9.300059536615954,10,15,110
917,x_train,917,medium,0.45,7,0.2492445127232145,2.7300961277574167,33,7.841202176913197,10,15,110
918,x_train,918,large,0.45,11,0.2794694605945365,4.838743596715984,117,5.8082468064242345,10,15,35
919,x_train,919,very small,0.45,4,0.4386466572721437,8.145660526489909,122,8.452635213552965,10,15,516
920,x_train,920,medium,0.45,7,0.8112150238587696,8.358909958226853,149,4.519055186851261,10,15,107
921,x_train,921,large,0.45,11,0.2175967314653055,2.1370013356821653,109,9.665785584263496,10,15,29
922,x_train,922,medium,0.45,7,0.623835379722822,4.338226435695648,170,1.5479242331442524,10,15,111
923,x_train,923,large,0.45,8,0.357475641375756,4.322141344233368,194,2.6814557084242767,10,15,76
924,x_train,924,large,0.45,8,0.1509181495211972,7.471846437440972,105,7.572316768961727,10,15,76
925,x_train,925,medium,0.45,7,0.1177629825971845,9.59586913967787,96,5.01274944416256,10,15,112
926,x_train,926,large,0.45,12,0.7435212269156403,1.6545346647514996,138,5.882764135198769,10,15,26
927,x_train,927,very small,0.45,5,0.9537696393028836,2.0401261139043134,70,9.063445365994978,10,15,283
928,x_train,928,large,0.45,13,0.5313334244679457,7.9309061568519805,48,7.383086436873779,10,15,21
929,x_train,929,large,0.45,8,0.2362803066540516,1.5612749348597088,184,4.872652303588463,10,15,78
930,x_train,930,very small,0.45,5,0.6672717089089926,6.295061190628583,36,7.392663569661823,10,15,280
931,x_train,931,medium,0.45,7,0.2857321369678653,6.750624096301369,165,7.743601714379802,10,15,111
932,x_train,932,large,0.45,8,0.3912616652994739,9.734569794820882,47,5.216134427147881,10,15,79
933,x_train,933,medium,0.45,7,0.960870207294826,3.743102929271973,127,4.892041150521635,10,15,108
934,x_train,934,very small,0.45,4,0.2207833184031654,6.465597210623911,194,9.379546784779471,10,15,535
935,x_train,935,medium,0.45,7,0.8084492484330945,1.631611538386604,63,9.460376948585097,10,15,109
936,x_train,936,medium,0.45,7,0.4012689142340595,2.660625494880968,174,2.072437246413412,10,15,116
937,x_train,937,very small,0.45,4,0.6869712238680323,9.465777941757011,150,6.677201408268012,10,15,526
938,x_train,938,very small,0.45,5,0.5082962523688043,9.816008250738811,107,2.025787303529128,10,15,278
939,x_train,939,medium,0.45,7,0.574222544381471,2.381130593880573,130,9.054145797407788,10,15,111
940,x_train,940,medium,0.45,7,0.2986060038532477,9.679139685347549,178,1.8839701980032133,10,15,103
941,x_train,941,medium,0.45,7,0.9870146718339916,4.420030970047063,193,5.504083401412818,10,15,112
942,x_train,942,medium,0.45,7,0.3156530414531027,2.632472898617666,158,1.9486094518785115,10,15,112
943,x_train,943,very small,0.45,5,0.919933027889749,7.472762406440013,199,5.020444393134025,10,15,277
944,x_train,944,medium,0.45,7,0.3257485844134495,3.094549437679948,55,9.76813792589028,10,15,105
945,x_train,945,large,0.45,8,0.3738209941852033,8.275969276123467,109,8.55159382434392,10,15,85
946,x_train,946,large,0.45,11,0.4661107988745903,1.3447584466514906,71,4.927154958190666,10,15,31
947,x_train,947,medium,0.45,7,0.9443475647637568,6.381234641514616,92,8.95111303227172,10,15,111
948,x_train,948,very small,0.45,5,0.8755485467422803,6.994769953603956,61,5.986589944569904,10,15,276
949,x_train,949,very small,0.45,5,0.2496513240637245,8.806977666295676,155,3.1442835038982992,10,15,278
950,x_train,950,medium,0.45,7,0.8204712435640403,5.703502912796457,162,2.9647742398704486,10,15,107
951,x_train,951,very small,0.45,5,0.5996579495037143,7.02978626820107,149,4.535545733763232,10,15,284
952,x_train,952,medium,0.45,7,0.5375343829552348,7.76829175510856,127,7.884457919529467,10,15,115
953,x_train,953,medium,0.45,7,0.6314212417818568,4.267450439881288,160,1.280916129419997,10,15,108
954,x_train,954,medium,0.45,7,0.7447193506513439,7.576169585322796,66,8.263385051271833,10,15,110
955,x_train,955,medium,0.45,7,0.8207549600347024,2.326954474123478,190,9.086547460347138,10,15,110
956,x_train,956,large,0.45,11,0.6414040341898399,1.5577897268651577,45,5.872778302471279,10,15,37
957,x_train,957,medium,0.45,7,0.2687455299762713,5.116368870319432,39,8.63392649860443,10,15,108
958,x_train,958,medium,0.45,7,0.9572030939843518,2.9142092517936287,173,1.1492712315698668,10,15,113
959,x_train,959,very small,0.45,5,0.9750616802885744,4.445090601790423,44,6.343569789484117,10,15,278
960,x_train,960,very small,0.45,4,0.8720742643270002,6.167480106675301,105,4.965615085748746,10,15,529
961,x_train,961,medium,0.45,7,0.7859951618252294,8.48526774460824,76,4.377409212618105,10,15,110
962,x_train,962,medium,0.45,7,0.6398496736038319,3.0713664956128524,55,3.126286989381094,10,15,112
963,x_train,963,medium,0.45,7,0.6357897538730147,8.876854353802383,178,3.0209339620983577,10,15,110
964,x_train,964,medium,0.45,7,0.9161944695071862,1.5680285121966748,155,3.911128278978675,10,15,108
965,x_train,965,very small,0.45,5,0.6230974780388155,5.194515627580071,67,4.761619183571633,10,15,280
966,x_train,966,medium,0.45,7,0.865608270917371,3.1619434571530305,95,4.855034354994162,10,15,108
967,x_train,967,very small,0.45,5,0.3693265955395062,2.7476709706101228,197,9.665457646951674,10,15,279
968,x_train,968,large,0.45,13,0.4131229583593553,6.238194949944385,63,4.0810236572124845,10,15,22
969,x_train,969,very small,0.45,4,0.8251854544788318,1.054059071717142,117,2.0759283491289144,10,15,525
970,x_train,970,large,0.45,11,0.8304420490556746,3.450495964219304,130,8.917056451740875,10,15,34
971,x_train,971,very small,0.45,4,0.3996029606334094,4.269746465253273,137,2.044362971906756,10,15,525
972,x_train,972,very small,0.45,5,0.1836957591162102,5.091927716915045,187,5.852482639275875,10,15,278
973,x_train,973,medium,0.45,7,0.5633717735739832,2.241548987664696,190,7.631241636435725,10,15,120
974,x_train,974,medium,0.45,7,0.711808853049847,7.220787240974291,189,5.338836267837826,10,15,112
975,x_train,975,medium,0.45,7,0.5885655718597851,8.960449264223115,32,8.014242978455016,10,15,107
976,x_train,976,large,0.45,9,0.91974728866266,9.052406812212036,151,2.966879782282499,10,15,54
977,x_train,977,medium,0.45,7,0.6024907828109101,9.00821941769043,51,2.188503613209142,10,15,113
978,x_train,978,very small,0.45,4,0.4852106257481371,5.90149245631963,189,3.545152698185924,10,15,509
979,x_train,979,medium,0.45,7,0.6696360635356168,6.8197760907185145,76,3.6595264318602383,10,15,105
980,x_train,980,large,0.45,9,0.6732624009973622,4.031357827744369,121,4.348867326206195,10,15,57
981,x_train,981,very small,0.45,4,0.7670518675230525,7.729722064344466,85,7.620983903819539,10,15,516
982,x_train,982,medium,0.45,7,0.7829558878818289,3.011360490616011,91,8.828209501937877,10,15,112
983,x_train,983,very small,0.45,5,0.5653475767602208,7.13689575671927,32,5.691396356252226,10,15,281
984,x_train,984,large,0.45,8,0.1390224932489093,1.3942208330165435,113,8.600738221428164,10,15,77
985,x_train,985,very small,0.45,4,0.7706493668761817,3.996816583615425,141,5.667887158140823,10,15,527
986,x_train,986,large,0.45,8,0.4410816689304807,2.7598034644631304,120,9.112950397159802,10,15,79
987,x_train,987,large,0.45,9,0.9043232520695788,7.647479335234563,152,8.676237840453666,10,15,61
988,x_train,988,medium,0.45,7,0.6144932405154703,3.832219637701951,72,2.7875231962849853,10,15,109
989,x_train,989,large,0.45,9,0.7717001107943209,2.5750445165350664,122,4.20784135869823,10,15,58
990,x_train,990,very small,0.45,4,0.5367357507358558,4.093508559366494,137,2.3049799592098767,10,15,523
991,x_train,991,large,0.45,8,0.605151915728751,6.532625397129186,196,8.787834896909004,10,15,80
992,x_train,992,large,0.45,12,0.1711470450188747,8.435226597927727,50,9.942141998725967,10,15,30
993,x_train,993,large,0.45,13,0.3434078925975364,3.4204179800255394,46,4.007461061718327,10,15,18
994,x_train,994,very small,0.45,5,0.4297553519010737,1.3874299975602589,85,9.16798142389244,10,15,277
995,x_train,995,large,0.45,13,0.6458765869491977,5.329495522257129,191,8.152212478173297,10,15,20
996,x_train,996,medium,0.45,7,0.9248859218838218,8.129182837189902,170,6.2062425695672765,10,15,112
997,x_train,997,very small,0.45,5,0.2657420617561481,3.5765466941984045,190,4.928990969822812,10,15,280
998,x_train,998,very small,0.45,5,0.9144528327957704,3.749103637742947,90,1.1409785084528306,10,15,275
999,x_train,999,large,0.45,11,0.6107412999443497,6.541029190514359,82,9.08318105989678,10,15,29
1000,x_train,1000,large,0.5,13,0.2776710486118868,7.332256079225524,195,3.5725553407202457,10,15,23
1001,x_train,1001,large,0.5,12,0.9759976283884068,8.656173250394701,67,9.725769097878906,10,15,31
1002,x_train,1002,very small,0.5,4,0.8515947329792328,7.711521648506243,78,6.161712660450772,10,15,582
1003,x_train,1003,large,0.5,9,0.1221432856265962,3.679362243688258,186,8.241989405881519,10,15,64
1004,x_train,1004,medium,0.5,7,0.925321523224937,3.905694531323147,44,3.9241091259512944,10,15,124
1005,x_train,1005,large,0.5,10,0.4624132153563992,2.6198640788795498,139,9.742419775272694,10,15,49
1006,x_train,1006,very small,0.5,5,0.2963065332079485,1.2264730806565567,51,6.718407518716791,10,15,307
1007,x_train,1007,very small,0.5,5,0.3240953196110998,7.891841860574523,63,9.270027144331808,10,15,309
1008,x_train,1008,medium,0.5,7,0.9793465375045745,8.186475898663861,80,4.677561528857765,10,15,121
1009,x_train,1009,large,0.5,11,0.3402249577750811,8.736069196356071,49,2.8977531662006024,10,15,41
1010,x_train,1010,large,0.5,8,0.7913163162381327,9.143538475803126,36,1.343025219970608,10,15,86
1011,x_train,1011,large,0.5,9,0.5138924864549105,3.586380272104569,90,2.525110088399544,10,15,63
1012,x_train,1012,medium,0.5,7,0.7707115538188591,1.8172784471619063,109,1.31548330867063,10,15,123
1013,x_train,1013,very small,0.5,5,0.3178075208449817,5.79096918711093,147,2.277319734314666,10,15,307
1014,x_train,1014,very small,0.5,5,0.7486610862661836,6.449965819270524,185,1.9198180911811749,10,15,307
1015,x_train,1015,very small,0.5,5,0.4566002658206576,9.7457968666755,141,4.49473618216175,10,15,314
1016,x_train,1016,medium,0.5,7,0.2826915221235803,5.044393342952794,167,9.954448849265589,10,15,132
1017,x_train,1017,very small,0.5,4,0.9624773222116936,5.282940708414759,119,5.792266835580873,10,15,586
1018,x_train,1018,very small,0.5,5,0.3936547444971361,4.671078470029906,102,9.975721614177088,10,15,314
1019,x_train,1019,very small,0.5,5,0.6299376557765461,1.137732201887879,50,7.581974118013697,10,15,317
1020,x_train,1020,medium,0.5,7,0.4516553102986163,4.737800674274384,63,8.497110399107417,10,15,121
1021,x_train,1021,very small,0.5,4,0.1205506315951726,3.068371034658655,122,1.1188777082305883,10,15,583
1022,x_train,1022,medium,0.5,7,0.7422184371488851,1.0765318989129158,149,3.864426486673273,10,15,126
1023,x_train,1023,large,0.5,10,0.5404731345349029,2.506664565552277,50,2.8884681157443364,10,15,51
1024,x_train,1024,large,0.5,8,0.248161371218649,4.524998366612389,75,8.89720078872044,10,15,85
1025,x_train,1025,very small,0.5,5,0.5786465929945087,7.749807237401255,66,4.162481775967059,10,15,317
1026,x_train,1026,very small,0.5,4,0.6725306015820485,1.86407058420734,186,5.145457541723131,10,15,573
1027,x_train,1027,very small,0.5,4,0.5364494522285301,5.721815569167502,69,1.7767175651193483,10,15,581
1028,x_train,1028,large,0.5,8,0.7172595629721573,7.588540586400576,152,2.387037127530374,10,15,84
1029,x_train,1029,medium,0.5,7,0.7694314540946482,9.48264005849556,118,1.059981690038924,10,15,121
1030,x_train,1030,large,0.5,11,0.3243429433096458,8.462469540757596,111,1.59504964290094,10,15,42
1031,x_train,1031,medium,0.5,7,0.6097005277857589,9.174021695482082,91,3.2528963249085177,10,15,123
1032,x_train,1032,very small,0.5,4,0.487982331535686,2.552646829276086,98,3.971073248219152,10,15,582
1033,x_train,1033,large,0.5,10,0.3829708427154458,1.217704596355793,34,1.4481123810750192,10,15,49
1034,x_train,1034,large,0.5,11,0.1415694922582465,1.8543962280986328,62,7.932507766031245,10,15,37
1035,x_train,1035,very small,0.5,4,0.8277125895745396,3.856562161434935,90,4.851609848967554,10,15,573
1036,x_train,1036,large,0.5,9,0.8294704058656872,7.453114937432931,155,6.282234128107104,10,15,64
1037,x_train,1037,medium,0.5,7,0.6958707779279046,8.74574092052898,184,7.737006404226138,10,15,124
1038,x_train,1038,medium,0.5,7,0.429989148757058,6.737555004095931,66,1.1198441546792943,10,15,126
1039,x_train,1039,very small,0.5,4,0.1412425979731777,3.8169545654318298,101,4.240837477595951,10,15,570
1040,x_train,1040,very small,0.5,5,0.9805961496539588,8.044653366468397,131,1.5181616612626487,10,15,313
1041,x_train,1041,medium,0.5,7,0.4890529127529427,1.8031793414265185,172,7.3794579359916765,10,15,126
1042,x_train,1042,very small,0.5,4,0.7790283315655571,9.977450895801717,84,2.331859251471738,10,15,588
1043,x_train,1043,very small,0.5,5,0.6477584084477924,9.823706011818548,77,7.424087106099873,10,15,312
1044,x_train,1044,medium,0.5,7,0.8636835264290267,5.784175993845455,155,5.032463730213864,10,15,122
1045,x_train,1045,large,0.5,9,0.791182611430337,4.076510047629073,198,1.9837394712895344,10,15,62
1046,x_train,1046,medium,0.5,7,0.4026004174626781,6.680929097362904,158,5.912520778116609,10,15,125
1047,x_train,1047,medium,0.5,7,0.2995215659568354,9.635974044806456,78,7.419844752963593,10,15,131
1048,x_train,1048,large,0.5,8,0.833117936772339,5.660269653018054,190,8.06624859130061,10,15,86
1049,x_train,1049,very small,0.5,5,0.3106413304380853,6.969719111883677,93,4.127015894088943,10,15,322
1050,x_train,1050,large,0.5,9,0.8367090935814071,9.527408850501237,59,7.321467035172172,10,15,63
1051,x_train,1051,very small,0.5,5,0.6343140481404627,5.891524982311753,133,6.6363366954486045,10,15,309
1052,x_train,1052,large,0.5,12,0.5640725825671853,7.586243809277165,189,6.251427313512373,10,15,29
1053,x_train,1053,very small,0.5,5,0.963070480098364,6.071273343554256,184,8.032203546452454,10,15,305
1054,x_train,1054,large,0.5,10,0.4572749613572294,9.552659459214151,124,3.505575346459985,10,15,47
1055,x_train,1055,medium,0.5,7,0.8969168728913938,2.0731945964568843,131,1.3308870711027887,10,15,127
1056,x_train,1056,medium,0.5,7,0.4646403207710731,4.994708322322853,55,8.310354045475592,10,15,124
1057,x_train,1057,very small,0.5,5,0.642697456830965,1.8947402195125045,47,8.351111923193852,10,15,312
1058,x_train,1058,very small,0.5,5,0.6948497699290784,3.4428293634975686,154,7.099940538222992,10,15,312
1059,x_train,1059,medium,0.5,7,0.9257316492088772,7.5410656179713245,140,4.831585155546263,10,15,129
1060,x_train,1060,large,0.5,12,0.8004084841577662,2.984445592843448,56,4.27549028918182,10,15,34
1061,x_train,1061,very small,0.5,4,0.1906103044828798,9.545026070366449,96,2.504935962442158,10,15,584
1062,x_train,1062,medium,0.5,7,0.3365923942918679,9.112239150005031,78,1.7698082511961035,10,15,120
1063,x_train,1063,medium,0.5,7,0.7766019768414028,5.287388565440043,115,8.396110294424362,10,15,129
1064,x_train,1064,large,0.5,9,0.5279825420591069,8.629035920929843,88,6.694138628158681,10,15,61
1065,x_train,1065,very small,0.5,5,0.2974586300677841,9.869313881888722,44,6.712810688791476,10,15,312
1066,x_train,1066,very small,0.5,4,0.9255124172760488,7.1257640696078,113,3.1787299312018344,10,15,589
1067,x_train,1067,very small,0.5,4,0.437800559513836,4.419894747004536,75,9.094533877702952,10,15,589
1068,x_train,1068,medium,0.5,7,0.7909909674914035,8.518900932318353,168,5.771200105345276,10,15,125
1069,x_train,1069,large,0.5,12,0.8193832763872654,2.056935747145834,88,9.716853422396776,10,15,27
1070,x_train,1070,large,0.5,11,0.2589660579132549,1.0755667811258651,185,5.312549887765475,10,15,39
1071,x_train,1071,very small,0.5,5,0.51643059326272,3.377803264694625,141,9.131094521897015,10,15,315
1072,x_train,1072,very small,0.5,4,0.6232306491108873,3.3383151341379027,84,4.463766159275812,10,15,580
1073,x_train,1073,very small,0.5,4,0.6544648077433465,3.976967638535839,36,4.619318527233338,10,15,588
1074,x_train,1074,medium,0.5,7,0.8830995392967532,7.641931877217669,55,1.244255551124691,10,15,126
1075,x_train,1075,medium,0.5,7,0.7911694122733525,8.27827195879771,109,2.3001612604273927,10,15,128
1076,x_train,1076,large,0.5,8,0.9245458010615452,1.822647548426736,146,3.201201086604556,10,15,84
1077,x_train,1077,very small,0.5,4,0.8503955658127368,6.929544950122379,114,4.122546370670256,10,15,576
1078,x_train,1078,very small,0.5,4,0.6548521314713116,7.300571440685211,41,3.2212064491309174,10,15,578
1079,x_train,1079,medium,0.5,7,0.3646056060320652,2.3546725155883834,175,7.607299580939052,10,15,119
1080,x_train,1080,very small,0.5,5,0.3272039239779026,3.0431876089677687,112,3.4020647695265307,10,15,313
1081,x_train,1081,large,0.5,13,0.791034188852701,1.3200856423615597,149,9.57629787734965,10,15,25
1082,x_train,1082,large,0.5,13,0.9678762779484524,3.8887051010095055,147,9.337877117206045,10,15,25
1083,x_train,1083,large,0.5,12,0.7693925582811363,5.559418023204848,67,7.241396410386239,10,15,32
1084,x_train,1084,very small,0.5,4,0.2418536952078621,9.566597494515776,198,5.94330716665698,10,15,582
1085,x_train,1085,large,0.5,11,0.8130376703649831,1.5724372611774844,106,2.680015970903872,10,15,39
1086,x_train,1086,medium,0.5,7,0.7257731611187279,8.088679185791115,146,4.204210990392821,10,15,124
1087,x_train,1087,very small,0.5,5,0.1710160762116707,7.657189501136378,33,9.21913652351058,10,15,312
1088,x_train,1088,medium,0.5,7,0.1373288048029006,4.289931157731135,185,9.814493102487134,10,15,120
1089,x_train,1089,medium,0.5,7,0.9990371817042922,3.597118354205014,124,4.399123690023624,10,15,128
1090,x_train,1090,very small,0.5,4,0.166511225859487,9.92496681395452,199,7.706849991254968,10,15,585
1091,x_train,1091,medium,0.5,7,0.8516707879749347,3.813431534815897,171,9.213453819262796,10,15,123
1092,x_train,1092,very small,0.5,5,0.4868494178765608,4.699975212737291,170,5.942798883016443,10,15,314
1093,x_train,1093,medium,0.5,7,0.200961015767522,9.498977032976144,89,5.681152610704212,10,15,118
1094,x_train,1094,medium,0.5,7,0.4639113486730513,4.483496331020032,111,1.434368233644528,10,15,122
1095,x_train,1095,very small,0.5,4,0.2336954503134777,7.980937155222424,188,5.962628866758802,10,15,575
1096,x_train,1096,very small,0.5,5,0.6160338057386522,9.504469342959185,164,8.086000240712561,10,15,312
1097,x_train,1097,large,0.5,12,0.8955021512149944,7.180540415379718,166,1.201645537798047,10,15,29
1098,x_train,1098,very small,0.5,4,0.7274448785028333,2.0722346857533283,143,1.7231095637817937,10,15,588
1099,x_train,1099,very small,0.5,4,0.3393186016898357,4.802310491872538,64,4.875792979694794,10,15,598
1100,x_train,1100,very small,0.5,5,0.9229083046939844,4.057360508905474,51,8.33200232235135,10,15,311
1101,x_train,1101,very small,0.5,5,0.4216665862635211,2.2147571740577323,159,7.943907809342126,10,15,311
1102,x_train,1102,very small,0.5,5,0.368882886210226,1.274334575877777,60,1.8944783764446416,10,15,318
1103,x_train,1103,large,0.5,9,0.758604285209863,5.97903263761168,161,1.2941932658608457,10,15,63
1104,x_train,1104,very small,0.5,4,0.7293791272913043,6.118238363958967,98,6.592599671168548,10,15,573
1105,x_train,1105,very small,0.5,4,0.5903256721137927,7.014808306549929,122,8.385429613680095,10,15,581
1106,x_train,1106,medium,0.5,7,0.504001230364166,2.8795988490697875,32,3.531261954345122,10,15,122
1107,x_train,1107,medium,0.5,7,0.8874539704810067,2.7753464099140475,47,6.521615185337767,10,15,121
1108,x_train,1108,large,0.5,8,0.5581445114041809,6.391912143353169,143,8.969178464127074,10,15,86
1109,x_train,1109,very small,0.5,5,0.8769668036556129,2.285132753265718,192,2.069233129315662,10,15,311
